orig_spec_file_name,plate,mjd,fiberid,feh_sspp_single,error_feh_sspp_single,feh_rrlfe_single,error_feh_rrlfe_single
spec-2689-54149-0325g001.dat,2689,54149,0325,-1.492,0.059,-1.1962820042513662,0.009456737425501
spec-2689-54149-0325g002.dat,2689,54149,0325,-1.478,0.051,-1.2824843720880583,0.009604144902065
spec-2689-54149-0325g003.dat,2689,54149,0325,-1.626,0.043,-1.3873511033669417,0.0097404205503367
spec-2689-54149-0351g001.dat,2689,54149,0351,-1.709,0.016,-1320.001093339772,-999.0
spec-2689-54149-0351g002.dat,2689,54149,0351,,,-1320.001093339772,-999.0
spec-2689-54149-0351g003.dat,2689,54149,0351,,,-1320.001093339772,-999.0
spec-2689-54149-0402g001.dat,2689,54149,0402,,,-1.4857984359888563,0.0106817179811503
spec-2689-54149-0402g002.dat,2689,54149,0402,,,-1.471452175275818,0.0099748696723038
spec-2689-54149-0498g001.dat,2689,54149,0498,-1.262,0.095,-1.376581789374625,0.0108507443817199
spec-2689-54149-0498g002.dat,2689,54149,0498,-1.244,0.103,-1.4798260558237235,0.0112152505086246
spec-2689-54149-0517g001.dat,2689,54149,0517,-1.174,0.021,-1.4588145088515565,0.0101732966655136
spec-2690-54211-0306g001.dat,2690,54211,0306,-1.436,0.061,-1.8393129648373563,0.0105709225324881
spec-2690-54211-0448g001.dat,2690,54211,0448,,,-2.01801405369863,0.0097773859847421
spec-2690-54211-0448g002.dat,2690,54211,0448,-1.494,0.023,-1.915387746443903,0.0109766673794765
spec-2690-54211-0448g003.dat,2690,54211,0448,-1.425,0.066,-1.8605366868608648,0.0124090767397225
spec-2707-54144-0455g001.dat,2707,54144,0455,-1.656,0.038,-1.76229824794502,0.0124207253338678
spec-2708-54561-0086g001.dat,2708,54561,0086,-1.525,0.076,-1.773425875585484,0.0128612101229206
spec-2714-54208-0019g001.dat,2714,54208,0019,-1.259,0.03,-1.346894004730623,0.0097939679296505
spec-2714-54208-0059g001.dat,2714,54208,0059,,,-1.776966863552956,0.0106614454661685
spec-2716-54628-0051g001.dat,2716,54628,0051,,,-1.5849439823861848,0.0148540979267859
spec-2716-54628-0067g001.dat,2716,54628,0067,,,-2.091612845925193,0.0102945574899427
spec-2716-54628-0373g001.dat,2716,54628,0373,,,-2.3323470830015696,0.0091889634507405
spec-2716-54628-0373g002.dat,2716,54628,0373,,,-0.9599345007556648,0.010940206449355
spec-2743-54259-0438g001.dat,2743,54259,0438,-1.301,0.072,-1.349023607932866,0.0116865862365276
spec-2744-54272-0441g002.dat,2744,54272,0441,,,-1.6183714786365937,0.0103295493054442
spec-2744-54272-0564g001.dat,2744,54272,0564,-1.716,0.101,-1.656198096497309,0.0115533300396889
spec-2745-54231-0003g001.dat,2745,54231,0003,,,-1.584436149547812,0.0100447830748071
spec-2745-54231-0138g001.dat,2745,54231,0138,,,-2.037146946302668,0.0100590094741511
spec-2746-54232-0420g001.dat,2746,54232,0420,,,-1.698226849883148,0.0112653812404445
spec-2747-54233-0473g002.dat,2747,54233,0473,,,10.378531681029806,0.1428555803664645
spec-2765-54535-0451g001.dat,2765,54535,0451,,,-2.13385331322992,0.010828665462668
spec-2766-54242-0476g001.dat,2766,54242,0476,-1.811,0.052,-1.720673433559034,0.0107989458895651
spec-2766-54242-0476g002.dat,2766,54242,0476,,,-1.8099380942789165,0.0106244799735763
spec-2768-54265-0497g001.dat,2768,54265,0497,,,-1.3956113781637214,0.0243968695907034
spec-2769-54527-0211g001.dat,2769,54527,0211,-1.582,0.028,-1.1265430981875002,0.0109815205059984
spec-2769-54527-0387g001.dat,2769,54527,0387,-2.115,0.161,-1.7753091230077112,0.010817628677523
spec-2769-54527-0387g002.dat,2769,54527,0387,-1.723,0.047,-2.159337947207625,0.0101198061303599
spec-2769-54527-0387g003.dat,2769,54527,0387,,,-1.90763838120404,0.0102572551277465
spec-2773-54533-0171g001.dat,2773,54533,0171,-1.44,0.031,-1.3712871424800297,0.0101842856747098
spec-2773-54533-0171g002.dat,2773,54533,0171,-1.519,0.051,-1.7900116569293902,0.0104571087483043
spec-2779-54540-0216g001.dat,2779,54540,0216,,,-1.6279559957112897,0.0115072870808563
spec-2780-54557-0184g001.dat,2780,54557,0184,,,-0.5699698434742149,0.0104482618168811
spec-2781-54266-0254g001.dat,2781,54266,0254,-2.392,0.055,-2.684259841347872,0.0103563021080009
spec-2781-54266-0467g001.dat,2781,54266,0467,-1.645,0.109,-0.6140892208855357,0.0096371817968926
spec-2781-54266-0467g002.dat,2781,54266,0467,-1.66,0.076,-1.840151226299972,0.0100965454054061
spec-2783-54524-0428g001.dat,2783,54524,0428,-1.471,0.037,-2.212830591699337,0.010294981987972
spec-2783-54524-0640g001.dat,2783,54524,0640,-2.06,0.053,-1.6691553798094487,0.0115027527546569
spec-2784-54529-0018g001.dat,2784,54529,0018,-1.595,0.049,-0.8736186972677589,0.0091597628863225
spec-2784-54529-0018g002.dat,2784,54529,0018,-1.705,0.011,-1.836038718584448,0.0100580743566766
spec-2784-54529-0018g003.dat,2784,54529,0018,-1.629,0.039,-1.925517851994163,0.0099702850199641
spec-2787-54552-0102g001.dat,2787,54552,0102,,,-1.425347807254322,0.0107226592393497
spec-2788-54553-0223g001.dat,2788,54553,0223,-1.442,0.073,-0.955485098190754,0.0279637985059598
spec-2788-54553-0223g002.dat,2788,54553,0223,,,-0.9215894221706596,0.0147475612515442
spec-2791-54556-0064g001.dat,2791,54556,0064,,,-1.6421888498487935,0.0110480767027283
spec-2791-54556-0193g001.dat,2791,54556,0193,-1.358,0.103,-1.3970870857607327,0.0101712248529044
spec-2792-54556-0297g001.dat,2792,54556,0297,,,-1.902604754540444,0.0119625555194057
spec-2792-54556-0297g002.dat,2792,54556,0297,-1.884,0.017,-1.739337684315633,0.0271234978475951
spec-2793-54271-0464g001.dat,2793,54271,0464,-1.02,0.035,-1.6800980276837951,0.0101054548324018
spec-2794-54537-0198g001.dat,2794,54537,0198,,,-1.4595761413312065,0.0314317920662999
spec-2794-54537-0198g002.dat,2794,54537,0198,,,-1.547953270903133,0.0186920504512827
spec-2794-54537-0527g001.dat,2794,54537,0527,-1.263,0.048,-1.553440032777047,0.0112711271948816
spec-2796-54629-0416g001.dat,2796,54629,0416,-1.787,0.157,-1.9676999427563229,0.0098900702098291
spec-2796-54629-0416g002.dat,2796,54629,0416,,,-1.5723962802621707,0.010559684655968
spec-2796-54629-0416g003.dat,2796,54629,0416,,,-2.1063825301568952,0.0115052219653377
spec-2796-54629-0559g001.dat,2796,54629,0559,,,-1.558273057059942,0.0114093070064642
spec-2797-54616-0500g002.dat,2797,54616,0500,,,-2.0772114834407702,0.0099135709626423
spec-2797-54616-0500g003.dat,2797,54616,0500,,,-2.089026427512221,0.0099720920092407
spec-2797-54616-0521g001.dat,2797,54616,0521,-1.653,0.067,-2.2495603234142503,0.0090785778067941
spec-2797-54616-0521g002.dat,2797,54616,0521,,,-2.259867393566028,0.0091164319723961
spec-2798-54397-0396g001.dat,2798,54397,0396,-2.245,0.073,-2.9131319055102023,0.0152476381988189
spec-2798-54397-0452g001.dat,2798,54397,0452,-1.013,0.044,-1.829632031316177,0.0117218482169587
spec-2799-54368-0369g001.dat,2799,54368,0369,,,-2.096327701648256,0.010282166018099
spec-2799-54368-0608g002.dat,2799,54368,0608,,,-1.6726150618808933,0.0112114007958698
spec-2803-54368-0450g001.dat,2803,54368,0450,-1.914,0.019,-2.193926744215627,0.0093540448327363
spec-2803-54368-0616g001.dat,2803,54368,0616,,,-1.846127536370788,0.0107869590538283
spec-2803-54368-0616g002.dat,2803,54368,0616,-1.587,0.05,-0.674196415321858,0.0107955909953462
spec-2803-54368-0616g003.dat,2803,54368,0616,-0.994,0.084,-1.072208425279929,0.010022940512585
spec-2803-54368-0616g004.dat,2803,54368,0616,,,-1.8736505710754057,0.010090683913496
spec-2804-54368-0215g001.dat,2804,54368,0215,,,-1.1325703872881807,0.0099875591874622
spec-2804-54368-0215g002.dat,2804,54368,0215,-1.306,0.079,-0.6525759786061989,0.0093529247312583
spec-2804-54368-0215g003.dat,2804,54368,0215,,,-1.4300210088721668,0.0101037329328651
spec-2804-54368-0215g004.dat,2804,54368,0215,,,-0.6802396090525995,0.0092938362167632
spec-2805-54380-0176g001.dat,2805,54380,0176,,,-1.485979375897853,0.0113235763011782
spec-2807-54433-0563g001.dat,2807,54433,0563,,,-0.9490345365008186,0.0094539058106052
spec-2808-54524-0275g001.dat,2808,54524,0275,-1.717,0.067,-2.146447245457133,0.0094113410442009
spec-2808-54524-0275g003.dat,2808,54524,0275,,,-1.9424130820703844,0.0116858050002413
spec-2808-54524-0275g004.dat,2808,54524,0275,,,-1.914037399223579,0.0110947870213124
spec-2808-54524-0486g001.dat,2808,54524,0486,,,-1.4432709673704305,0.0111088410254827
spec-2808-54524-0607g001.dat,2808,54524,0607,-1.346,0.087,-0.7925548349808982,0.0110686654896117
spec-2815-54414-0062g001.dat,2815,54414,0062,-1.688,0.026,-1.8369418292765665,0.0101050207855613
spec-2815-54414-0062g002.dat,2815,54414,0062,,,-1.68877873872658,0.011134982878068
spec-2815-54414-0062g003.dat,2815,54414,0062,-1.609,0.031,-1.817269509033399,0.0103045814421472
spec-2815-54414-0066g001.dat,2815,54414,0066,-1.664,0.056,-1.94714206885887,0.0099851277949165
spec-2815-54414-0373g001.dat,2815,54414,0373,,,0.1860349655392304,0.0191441085756855
spec-2824-54452-0151g003.dat,2824,54452,0151,,,-1.4243782147600406,0.0098460799444509
spec-2849-54454-0074g003.dat,2849,54454,0074,,,-2.074539682269924,0.0144368048737921
spec-2849-54454-0074g004.dat,2849,54454,0074,-1.422,0.016,-2.016608222874903,0.0112750308368543
spec-2849-54454-0074g005.dat,2849,54454,0074,-1.16,0.05,-1.6460461595254885,0.0111352871804455
spec-2850-54461-0262g002.dat,2850,54461,0262,,,-1.5074834722429908,0.0102700070675512
spec-2850-54461-0586g001.dat,2850,54461,0586,-1.706,0.111,-2.216065132557131,0.0093794496658207
spec-2850-54461-0586g002.dat,2850,54461,0586,,,-2.0112788529332266,0.0098865637477965
spec-2850-54461-0586g003.dat,2850,54461,0586,,,-1320.001093339772,-999.0
spec-2852-54468-0505g001.dat,2852,54468,0505,-1.533,0.066,-1.3229799248606142,0.0105021515483789
spec-2852-54468-0505g002.dat,2852,54468,0505,-1.551,0.049,-1.592079873530048,0.0105601379697163
spec-2852-54468-0505g003.dat,2852,54468,0505,-1.378,0.061,-1320.001093339772,-999.0
spec-2852-54468-0536g001.dat,2852,54468,0536,,,-1320.001093339772,-999.0
spec-2854-54480-0070g001.dat,2854,54480,0070,,,-1.8438332786395937,0.010626916503403
spec-2854-54480-0244g001.dat,2854,54480,0244,,,-0.992730867345044,0.0096536506763234
spec-2854-54480-0244g002.dat,2854,54480,0244,,,0.7458605164062144,0.0196577512034364
spec-2854-54480-0254g002.dat,2854,54480,0254,,,-1.4422132843553093,0.010844663368167
spec-2854-54480-0254g003.dat,2854,54480,0254,-1.234,0.01,-1.219077917098662,0.0105813843310257
spec-2855-54466-0164g002.dat,2855,54466,0164,,,-1.3382809448050224,0.0187756510156225
spec-2855-54466-0164g003.dat,2855,54466,0164,,,-1.9460238679435584,0.0260751242344754
spec-2855-54466-0164g004.dat,2855,54466,0164,-1.603,0.05,-1.936747452237619,0.0100238253591198
spec-2855-54466-0164g005.dat,2855,54466,0164,-1.466,0.051,-1.9905095839148643,0.0098984920199819
spec-2856-54463-0375g001.dat,2856,54463,0375,-1.427,0.068,-1.667640719924751,0.011158880474069
spec-2857-54453-0167g001.dat,2857,54453,0167,-1.612,0.077,-0.9863714180305114,0.0147502115617982
spec-2857-54453-0206g001.dat,2857,54453,0206,,,-1.8335860573602347,0.011593073350938
spec-2857-54453-0289g001.dat,2857,54453,0289,-1.688,0.113,-1.2440920813292649,0.0113993395461288
spec-2859-54570-0290g001.dat,2859,54570,0290,-1.244,0.037,-1.7181619485549406,0.0108048784768256
spec-2859-54570-0290g002.dat,2859,54570,0290,,,-1.8004468716677593,0.010146051161037
spec-2859-54570-0478g001.dat,2859,54570,0478,,,-1.1727295873400332,0.011045144088794
spec-2859-54570-0478g002.dat,2859,54570,0478,,,-1.8817754940743767,0.0164280918443663
spec-2859-54570-0478g004.dat,2859,54570,0478,,,-1.266737711839496,0.0095557796972706
spec-2859-54570-0478g005.dat,2859,54570,0478,,,-1.8019854313049943,0.0100582534397868
spec-2859-54570-0603g001.dat,2859,54570,0603,,,-1.7039764325864375,0.0101743176383413
spec-2859-54570-0603g002.dat,2859,54570,0603,,,-1320.001093339772,-999.0
spec-2859-54570-0603g003.dat,2859,54570,0603,,,-1320.001093339772,-999.0
spec-2861-54583-0165g001.dat,2861,54583,0165,,,-1.6063092139097823,0.0113381684095172
spec-2861-54583-0165g002.dat,2861,54583,0165,-1.458,0.086,-1.3507907784459416,0.0107643763359294
spec-2861-54583-0521g001.dat,2861,54583,0521,-1.761,0.066,-1.9031515558772216,0.0103331754674972
spec-2862-54471-0096g001.dat,2862,54471,0096,,,-0.659069268279205,0.0197124574221439
spec-2862-54471-0486g001.dat,2862,54471,0486,,,-1.2724480114970842,0.0108518614861034
spec-2862-54471-0531g001.dat,2862,54471,0531,-1.864,0.204,-1.6814603798710597,0.0104490148534105
spec-2862-54471-0531g002.dat,2862,54471,0531,-2.028,0.079,-1.2064416968631562,0.0121334784605872
spec-2862-54471-0531g003.dat,2862,54471,0531,-2.238,0.091,-1.539025947458133,0.0182805343246661
spec-2862-54471-0531g004.dat,2862,54471,0531,,,-1.6016417116544286,0.012511755174272
spec-2865-54503-0231g003.dat,2865,54503,0231,,,-1.5245470659669729,0.0103240608774295
spec-2865-54503-0231g004.dat,2865,54503,0231,,,-0.8184819515165243,0.0091640882392182
spec-2867-54479-0613g001.dat,2867,54479,0613,,,-1.2457807466825197,0.0142216688580671
spec-2867-54479-0613g003.dat,2867,54479,0613,-1.315,0.096,-1.174623142763084,0.0143454908215417
spec-2867-54479-0613g004.dat,2867,54479,0613,-1.179,0.102,-1.5140229391142677,0.015800592018229
spec-2867-54479-0613g005.dat,2867,54479,0613,,,-1.1294554042298497,0.0126019977692623
spec-2867-54479-0613g008.dat,2867,54479,0613,-0.876,0.06,-0.7082066568166954,0.0153785928566303
spec-2867-54479-0613g009.dat,2867,54479,0613,-1.177,0.035,-0.96467447630045,0.0130955155766683
spec-2872-54533-0337g001.dat,2872,54533,0337,-2.227,0.166,-2.012022132150016,0.0128249308763516
spec-2872-54533-0337g002.dat,2872,54533,0337,,,-1.864562350468704,0.0112788727114807
spec-2872-54533-0337g003.dat,2872,54533,0337,-1.748,0.154,-1.9988717605077089,0.0142552476086969
spec-2872-54533-0337g005.dat,2872,54533,0337,,,-2.043752684945727,0.0121471730646783
spec-2872-54533-0337g006.dat,2872,54533,0337,,,-1.589759082468794,0.011276903787661
spec-2878-54465-0231g001.dat,2878,54465,0231,,,-0.9960710564520692,0.010234554300643
spec-2878-54465-0231g002.dat,2878,54465,0231,-1.076,0.148,-1.322499158577355,0.0112130510742288
spec-2878-54465-0495g001.dat,2878,54465,0495,,,-0.5714603681547377,0.0109318957418667
spec-2878-54465-0549g002.dat,2878,54465,0549,-1.707,0.118,-1.979339606590864,0.0108506616415224
spec-2880-54509-0289g001.dat,2880,54509,0289,,,-1.995658851916751,0.0108389141961635
spec-2884-54526-0087g001.dat,2884,54526,0087,,,-1.7778086159651534,0.0100552422918538
spec-2886-54498-0621g001.dat,2886,54498,0621,-1.263,0.056,-1.3630025030244846,0.0106694159482624
spec-2888-54529-0489g004.dat,2888,54529,0489,,,-1320.001093339772,-999.0
spec-2888-54529-0489g005.dat,2888,54529,0489,,,-1320.001093339772,-999.0
spec-2888-54529-0531g001.dat,2888,54529,0531,-1.688,0.074,-1320.001093339772,-999.0
spec-2888-54529-0531g002.dat,2888,54529,0531,-1.524,0.018,1.219419086915335,0.0625900603163929
spec-2888-54529-0531g003.dat,2888,54529,0531,,,-1.562803776558176,0.0224779040159786
spec-2889-54530-0143g001.dat,2889,54530,0143,-1.502,0.02,-1.6870861164069222,0.0100828751930264
spec-2889-54530-0160g001.dat,2889,54530,0160,-1.702,0.006,-1.977337207408575,0.0099305087780734
spec-2889-54530-0160g003.dat,2889,54530,0160,-2.279,0.042,-1.6677187182697175,0.0100456738657909
spec-2890-54495-0306g001.dat,2890,54495,0306,,,-1.9094204589641155,0.0112054807153139
spec-2890-54495-0306g002.dat,2890,54495,0306,-1.811,0.074,-1.9771256452748336,0.0108960257754178
spec-2892-54552-0014g001.dat,2892,54552,0014,-0.914,0.032,-1.4088240134317995,0.0115040669904328
spec-2892-54552-0144g001.dat,2892,54552,0144,-1.529,0.054,-2.175679297350628,0.0108201316891751
spec-2892-54552-0144g002.dat,2892,54552,0144,-1.783,0.065,-1.687300818919414,0.010827138680988
spec-2892-54552-0350g001.dat,2892,54552,0350,-1.951,0.026,-2.2841952864487904,0.0098617946096955
spec-2894-54539-0600g001.dat,2894,54539,0600,-1.107,0.096,-1.6963287312376756,0.0106525590020882
spec-2894-54539-0600g002.dat,2894,54539,0600,-1.083,0.024,-1.6468324709539637,0.0100659453204074
spec-2894-54539-0600g003.dat,2894,54539,0600,-1.289,0.03,-1.6014486288214602,0.0106091219712045
spec-2895-54567-0287g001.dat,2895,54567,0287,,,-1.6221644384144591,0.0112825008329568
spec-2895-54567-0287g002.dat,2895,54567,0287,-1.937,0.066,-1.4763407240846802,0.0101787454173947
spec-2897-54585-0071g001.dat,2897,54585,0071,,,-1.7878994854658306,0.0105770156440641
spec-2897-54585-0071g002.dat,2897,54585,0071,-1.744,0.044,-1.5546702754705146,0.0111349001605444
spec-2897-54585-0071g003.dat,2897,54585,0071,-1.831,0.045,-1.6890939139636414,0.0119630600700421
spec-2897-54585-0446g001.dat,2897,54585,0446,-1.559,0.049,-1.790580571821636,0.0101406510966879
spec-2897-54585-0446g002.dat,2897,54585,0446,,,-1.7461035611410876,0.0103101942965956
spec-2897-54585-0551g001.dat,2897,54585,0551,-1.738,0.038,-2.2010843694112983,0.0098870277076909
spec-2898-54567-0547g001.dat,2898,54567,0547,-1.841,0.067,-1.89362936410558,0.0115944475432709
spec-2899-54568-0243g002.dat,2899,54568,0243,,,-1.704011494212125,0.0100824811686418
spec-2899-54568-0480g002.dat,2899,54568,0480,,,-1.362805322899772,0.0108982605191788
spec-2899-54568-0480g003.dat,2899,54568,0480,,,-1.5337956090795757,0.0102232006943818
spec-2902-54629-0304g002.dat,2902,54629,0304,,,-1.444807247293142,0.0104338621829462
spec-2902-54629-0304g003.dat,2902,54629,0304,-1.771,0.049,0.2881605215892476,0.0153551860753692
spec-2902-54629-0502g004.dat,2902,54629,0502,,,-1.2263586520746683,0.0136075821823865
spec-2902-54629-0585g001.dat,2902,54629,0585,,,-1.8357536553254976,0.011147439497272
spec-2902-54629-0585g003.dat,2902,54629,0585,,,-1.701663236912745,0.0109328787301788
spec-2903-54581-0091g001.dat,2903,54581,0091,,,-1.410648681752737,0.0099959849052277
spec-2903-54581-0146g001.dat,2903,54581,0146,,,-1.8130763376827288,0.0113041626750587
spec-2903-54581-0171g001.dat,2903,54581,0171,-1.366,0.07,-1.982987977907659,0.0100738537646545
spec-2903-54581-0438g001.dat,2903,54581,0438,-2.091,0.052,-2.6481765571419733,0.0085628909889983
spec-2904-54574-0392g001.dat,2904,54574,0392,,,-2.1704557198174417,0.011169010909005
spec-2904-54574-0392g003.dat,2904,54574,0392,,,-2.1484152391470395,0.0099657820167644
spec-2904-54574-0392g004.dat,2904,54574,0392,,,-1.9433093919644369,0.0099792024493177
spec-2904-54574-0392g006.dat,2904,54574,0392,-1.454,0.013,-1.9866576867868837,0.0099618152763292
spec-2904-54574-0394g001.dat,2904,54574,0394,,,-1320.001093339772,-999.0
spec-2904-54574-0394g004.dat,2904,54574,0394,,,-1.8576897622985264,0.0123197682472665
spec-2904-54574-0394g007.dat,2904,54574,0394,,,-1.8582282194553468,0.0101180746973443
spec-2904-54574-0394g008.dat,2904,54574,0394,,,-1.871942109482346,0.0100050669256262
spec-2904-54574-0398g001.dat,2904,54574,0398,,,-1.9416914381910024,0.0115217041464523
spec-2904-54574-0398g002.dat,2904,54574,0398,,,-1.836605572785177,0.0109525954159482
spec-2904-54574-0398g004.dat,2904,54574,0398,,,-1.904989984130273,0.0101127464536901
spec-2904-54574-0398g005.dat,2904,54574,0398,-1.37,0.047,-1.8393446029927567,0.0100355030796152
spec-2904-54574-0398g006.dat,2904,54574,0398,-1.414,0.047,-1.8543206201157831,0.010210498480568
spec-2904-54574-0526g002.dat,2904,54574,0526,-2.508,0.029,27.83113833540016,0.4536023204457377
spec-2905-54580-0244g001.dat,2905,54580,0244,,,-1.8278077759781424,0.0100764855493136
spec-2905-54580-0244g002.dat,2905,54580,0244,-1.35,0.048,-1.7334173074722905,0.0105575239066569
spec-2905-54580-0390g001.dat,2905,54580,0390,-1.735,0.067,-2.1654695350014217,0.0096791876388153
spec-2905-54580-0390g002.dat,2905,54580,0390,,,-1.9007485411512688,0.0099685677329015
spec-2906-54577-0133g001.dat,2906,54577,0133,,,-1.9401862392544205,0.0101381648249857
spec-2906-54577-0133g002.dat,2906,54577,0133,,,-1.9910603464847452,0.0101743856571378
spec-2906-54577-0133g003.dat,2906,54577,0133,,,-1.856002975745933,0.0100674820954156
spec-2906-54577-0570g001.dat,2906,54577,0570,,,-2.4025185830740283,0.0112550462269372
spec-2906-54577-0570g002.dat,2906,54577,0570,,,-1320.001093339772,-999.0
spec-2906-54577-0570g004.dat,2906,54577,0570,,,-2.456740518293152,0.0105227043823245
spec-2906-54577-0570g005.dat,2906,54577,0570,,,-2.7335484348814467,0.0094737319542049
spec-2907-54580-0076g001.dat,2907,54580,0076,,,-1.7577529680474329,0.0106797604528022
