orig_spec_file_name,feh_liu,error_feh_liu,feh_rrlfe,error_feh_rrlfe
spec-56640-VB021N40V2_sp10-097.dat,-1.4,0.059,-1.899203314191877,0.0108698386864204
spec-56640-VB021N40V1_sp08-064.dat,-1.35,0.076,-1.3643517706349282,0.0109907283886539
spec-57402-M31021N40B2_sp08-064.dat,-1.35,0.076,-1.7682424214030563,0.0100726634916995
spec-56649-M31016N39M1_sp04-181.dat,-1.416,0.109,-1.9067047844371792,0.0115093640467669
spec-57402-M31021N40B2_sp16-091.dat,-1.083,0.076,-1.0174918721075243,0.0136924814479254
spec-56640-VB021N40V2_sp16-091.dat,-1.083,0.076,-1.0451813137611194,0.0110189677881731
spec-57385-M31021N42B1_sp10-079.dat,-1.386,0.118,-1.9601585335194125,0.0110851357325899
spec-57385-M31021N42B1_sp06-133.dat,-1.661,0.078,-2.035229292329336,0.0097186705480534
spec-58403-GACII016N43M1_sp07-098.dat,-1.3,0.176,-1.1537921816409489,0.010296515603619
spec-57385-M31021N42B1_sp10-236.dat,-2.05,-999.0,-1.9531991564514204,0.0103648007110653
spec-57377-HD012004N415813V01_sp04-168.dat,-2.05,-999.0,-2.0121210547001778,0.0107537006305276
spec-56966-HD012834N421603V01_sp10-129.dat,-2.05,-999.0,-1.7469598844887044,0.0110066574046327
spec-57394-M31025N43B1_sp04-098.dat,-1.05,0.076,-0.9459712037472636,0.0110132794270255
spec-57394-M31025N43B1_sp13-057.dat,-0.85,0.076,-1.2432339940953754,0.0113938221299994
spec-58074-GACII016N43B1_sp13-232.dat,-1.951,0.072,-1.9633934983710883,0.0113444465192514
spec-57314-HD012004N415813B01_sp16-127.dat,-1.951,0.072,-1.9031389253309592,0.0099699550673843
spec-57394-M31025N43B1_sp14-136.dat,-1.714,0.09,-1.950829385650735,0.0109285514404369
spec-57305-M31026N46B1_sp08-216.dat,-999.0,-999.0,-1.1505482783930874,0.0127328399386374
spec-57003-M31017N47B2_sp02-216.dat,-1.35,0.076,-1.6332150594292665,0.0106528243124558
spec-56958-M31017N47B1_sp02-216.dat,-1.35,0.076,-1.3834971857538654,0.0111705908649242
spec-57305-M31026N46B1_sp14-230.dat,-2.446,0.094,-1.8395573897173576,0.0102093482741834
spec-57397-M31026N46B2_sp14-230.dat,-2.446,0.094,-2.580725872157257,0.008173396173254
spec-58108-S82035S00B2_sp08-053.dat,-2.197,0.054,-2.6748411342999963,0.0102893638666829
spec-57304-EG025335S013827V01_sp03-157.dat,-999.0,-999.0,-1.974274851412345,0.0114264349957978
spec-55915-F5591503_sp02-196.dat,-1.222,0.156,-1.819234542315121,0.0113777893669337
spec-56944-EG025338N015809M01_sp07-158.dat,-1.288,0.125,-1.1510827442872715,0.0117332663897039
spec-57304-EG025335S013827V01_sp15-137.dat,-1.812,-999.0,-2.3839466347455422,0.009023695933595
spec-57716-EG025338N015809V01_sp01-214.dat,-1.812,-999.0,-1.5270959584674264,0.0110587561974808
spec-58108-S82035S00B2_sp04-018.dat,-1.818,0.076,-2.397154319307387,0.0119024083453191
spec-57329-EG022212S005305B01_sp04-020.dat,-1.818,0.076,-2.1546772327724453,0.0117372796325588
spec-57747-EG020648N012631M01_sp08-126.dat,-1.871,0.085,0.953240248704707,0.0230612394798686
spec-58486-S82030N00M1_sp15-113.dat,-1.762,0.124,0.9139250052283272,0.0237936197770682
spec-57388-EG015238N022953M01_sp07-134.dat,-1.808,0.054,-0.6841733824221767,0.0093558490382798
spec-57747-EG020648N012631M01_sp04-145.dat,-1.649,0.143,-0.0382383998138233,0.0124947020538341
spec-56628-EG023131N032619F0B_sp01-250.dat,-2.558,0.059,-0.8492513723192019,0.0193643756240002
spec-56653-EG023131N032619F0C_sp01-250.dat,-2.558,0.059,-0.5418110483808649,0.0113494807734924
spec-56944-EG025338N015809M01_sp08-079.dat,-1.55,0.076,-1.8613548032264815,0.0100248928612628
spec-57716-EG025338N015809B01_sp08-079.dat,-1.55,0.076,-2.108851124298951,0.0101024182143848
spec-57042-EG030739N012421B01_sp14-026.dat,-1.55,0.076,-1.4427907068727197,0.0109740148387797
spec-57042-EG030739N012421B01_sp14-220.dat,-0.7,0.077,-0.3935846724610634,0.0121604110112081
spec-57784-EG022759N015739V01_sp13-185.dat,-2.93,0.105,-1320.001093339772,-999.0
spec-57031-EG024121N042539V01_sp02-127.dat,-2.93,0.105,-3.324030412439066,
spec-56271-EG023131N032619F06_sp10-220.dat,-1.681,0.069,-1.7873976355105703,0.0110392819369253
spec-56298-EG023131N032619F03_sp10-220.dat,-1.681,0.069,-1.5840832613973088,0.022111540494483
spec-56246-EG023131N032619F_sp10-220.dat,-1.681,0.069,-1.7234223776578137,0.0113337943100441
spec-56299-EG023131N032619F04_sp10-220.dat,-1.681,0.069,-1.03073827375224,0.0110686877223588
spec-56301-EG023131N032619F08_sp10-220.dat,-1.681,0.069,-0.7393679663466721,0.0112258358270262
spec-56214-EG023131N032619F05_sp03-097.dat,-1.36,0.059,-1.7171274445151252,0.010131781707674
spec-56245-EG023131N032619F_sp03-097.dat,-1.36,0.059,-1.773760968275293,0.0100883350976908
spec-56679-EG023131N032619B05_sp03-097.dat,-1.36,0.059,-1.332269332094976,0.0107161635432689
spec-56944-EG025338N015809M01_sp15-205.dat,-1.852,0.11,0.850941513413545,0.0260726362960029
spec-56568-EG023131N032619B01_sp03-167.dat,-2.075,0.065,-2.055824612201576,0.0104800590059263
spec-56679-EG023131N032619B05_sp03-167.dat,-2.075,0.065,-2.5064468955372696,0.0087708443507294
spec-56628-EG023131N032619B03_sp03-167.dat,-2.075,0.065,-0.7017266128376651,0.0098311420537422
spec-56596-EG023131N032619B02_sp03-167.dat,-2.075,0.065,-1.7642748663697256,0.0103187897409585
spec-56568-EG023131N032619F07_sp13-219.dat,-1.985,0.11,-1.7096262326695495,0.0107832062799584
spec-55921-F5592102_sp11-165.dat,-1.833,0.076,-2.0242670626548964,0.0114786164233441
spec-56214-EG023131N032619F05_sp13-189.dat,-999.0,-999.0,8.070205222930605,0.5592891743669938
spec-57019-EG024121N042539M01_sp04-181.dat,-999.0,-999.0,-1.7274166316708643,0.0100956026364788
spec-57716-EG025338N015809B01_sp11-146.dat,-1.45,0.24,-1320.001093339772,-999.0
spec-56568-EG023131N032619B01_sp09-100.dat,-1.61,0.059,-1.4462017283464847,0.0136294053215313
spec-56679-EG023131N032619B05_sp09-100.dat,-1.61,0.059,-2.1571785183443435,0.0105528788631982
spec-56663-EG023131N032619B04_sp09-100.dat,-1.61,0.059,-0.0974771496292003,0.0295709753062381
spec-56628-EG023131N032619B03_sp09-100.dat,-1.61,0.059,-1.467095267790644,0.0111341865361604
spec-56596-EG023131N032619B02_sp09-100.dat,-1.61,0.059,-1.0854253589179808,0.0194751551451792
spec-56299-EG023131N032619F04_sp12-070.dat,-1.705,0.125,0.6951731621983211,0.0222335087611521
spec-56246-EG023131N032619F_sp12-070.dat,-1.705,0.125,-1.1333954241697834,0.0108965263217868
spec-56298-EG023131N032619F03_sp12-070.dat,-1.705,0.125,1.5600589625103374,0.0290041058363297
spec-56302-EG023131N032619F09_sp12-070.dat,-1.705,0.125,2.7099742780289304,0.0915429889539164
spec-57695-EG022616N061733M01_sp06-122.dat,-1.705,0.125,-1.6536806524354408,0.0100364311012189
spec-56214-EG023131N032619F05_sp12-070.dat,-1.705,0.125,1.611162548367163,0.0281897387336517
spec-57031-EG024121N042539B01_sp11-081.dat,-1.7,0.076,-1.9698207898434044,0.011631099779958
spec-57019-EG024121N042539M01_sp11-081.dat,-1.7,0.076,-2.2514341306898715,0.0095979757180246
spec-57300-EG024123N083137B01_sp01-205.dat,-1.7,0.076,-1.936020743249176,0.0103100487237403
spec-56655-EG024123N083137M01_sp01-205.dat,-1.7,0.076,-2.2668807099241697,0.0100190774309331
spec-57280-EG020152N075151M01_sp08-190.dat,-1.7,0.065,-1.614381008980076,0.010940568616782
spec-57308-EG025613N082253M01_sp04-055.dat,-1.293,0.075,-1.7098096619696497,0.0101663651633605
spec-57300-EG024123N083137V01_sp03-140.dat,-1.336,0.05,-1.80816752576537,0.0103412877730467
spec-57300-EG024123N083137B01_sp15-117.dat,-2.074,0.103,-1.830406371614615,0.0101893843712847
spec-58076-EG024123N083137M02_sp15-117.dat,-2.074,0.103,-1.4811483248110968,0.0109119572558593
spec-57660-EG024027N133137M01_sp01-060.dat,-1.517,0.076,-1.460692370064402,0.0174978682788541
spec-57039-EG024027N133137B01_sp01-060.dat,-1.517,0.076,-1320.001093339772,-999.0
spec-57660-EG024027N133137M01_sp06-147.dat,-999.0,-999.0,-2.0140014892354623,0.0106719801982167
spec-57039-EG024027N133137B01_sp06-160.dat,-999.0,-999.0,-1.8139300434418093,0.0105061532871772
spec-57039-EG024027N133137B01_sp06-065.dat,-1.615,0.083,-1.7352117640467744,0.0103082332527535
spec-57039-EG024027N133137B01_sp04-174.dat,-1.151,0.083,-1.6394126184988975,0.0118971476500165
spec-56201-EG020224N124106V01_sp15-181.dat,-1.993,0.099,-2.38727986361426,0.0084284811996338
spec-57039-EG024027N133137B01_sp13-221.dat,-1.531,0.091,-1.6168483852576734,0.0106100752378264
spec-57040-EG022533N115816V01_sp11-106.dat,-1.2,0.076,-1.3662937552875722,0.0111488720903515
spec-56208-EG020224N124106B01_sp11-086.dat,-1.742,0.073,1.0500201254989612,0.0259533736760809
spec-56965-EG022732N163836B01_sp13-223.dat,-2.278,0.133,-2.057466312463035,0.0099801322542442
spec-57367-EG025805N204007M01_sp01-146.dat,-1.603,0.088,-1.6225037897131371,0.017356730791754
spec-57052-EG021123N212238V01_sp05-156.dat,-1.446,0.1,-1.7313631578079804,0.0116142744534408
spec-57052-EG021123N212238V01_sp04-187.dat,-1.85,0.076,-1.923882773241747,0.0115041409893432
spec-56943-EG022547N201648V01_sp16-224.dat,-1.817,0.076,-1.8388114931124184,0.0109377992173479
spec-57052-EG021123N212238V01_sp14-210.dat,-1.817,0.076,-1.9286185577436357,0.0114538286937069
spec-57367-EG025805N204007M01_sp16-176.dat,-1.751,0.134,2.208183731608621,0.068923862026617
spec-57327-EG022114N232535B01_sp13-213.dat,-1.924,0.076,-1.933172300937568,0.0108447793062763
spec-57327-EG022114N232535B01_sp13-238.dat,-999.0,-999.0,-1.986206614539686,0.0098859270558705
spec-56597-VB031N27V2_sp06-228.dat,-1.367,0.076,-1.9368675953195529,0.0103540113712017
spec-55939-GAC_045N28_B1_sp02-154.dat,-1.668,0.134,-1.7113514995428547,0.0108564886282489
spec-55939-GAC_045N28_B1_sp10-216.dat,-999.0,-999.0,-0.2975386300620183,0.0220815691814141
spec-55899-GAC_045N28_B1_sp10-141.dat,-1.985,0.083,-0.3893340678807929,0.0121085195899111
spec-55939-GAC_045N28_B1_sp10-141.dat,-1.985,0.083,-1.9810761426692585,0.010811527719143
spec-55907-GAC_045N28_B1_sp10-141.dat,-1.985,0.083,-1.4979862523750485,0.0109673675889906
spec-56310-GAC040N27B1_sp14-083.dat,-2.2,0.129,-1.198106105902618,0.0277904412563114
spec-57782-HD022809N294009V02_sp03-034.dat,-0.45,0.131,-0.5409062248424996,0.0110347542807222
spec-56266-GAC041N29B1_sp09-231.dat,-1.2,0.093,-1.505694012028559,0.0115542350408104
spec-56266-GAC041N29B1_sp04-201.dat,-2.15,0.1,-1.55332935926426,0.0119199854363636
spec-57400-HD021125N313135B01_sp08-182.dat,-1.671,0.107,-1.7581457834259768,0.0114908674630353
spec-57400-HD021125N313135V01_sp05-194.dat,-0.833,0.076,-0.6751079557662318,0.0111914231737869
spec-56675-GAC044N32B1_sp10-224.dat,-1.472,0.051,-1.1810409823044086,0.009419466704904
spec-57033-GAC043N31M1_sp14-097.dat,-1.753,0.06,-0.4976453110512409,0.0116377349602348
spec-56293-VB043N31V2_sp09-078.dat,-1.579,0.063,-1.21667014834738,0.0097017753083006
spec-56293-VB043N31V1_sp09-078.dat,-1.579,0.063,-2.0224602953096675,0.0098427940040251
spec-56582-VB043N31V1_sp09-078.dat,-1.579,0.063,-2.115516832887574,0.0096179200296257
spec-56582-VB043N31V2_sp09-078.dat,-1.579,0.063,-2.0702569954126324,0.0102967566853077
spec-56675-GAC044N32B1_sp15-238.dat,-1.579,0.063,-2.1075999910488887,0.0109252040404401
spec-56652-GAC043N31B1_sp11-181.dat,-1.583,0.076,-1.9637598029975587,0.0100385592265371
spec-56255-VB041N35V1_sp14-116.dat,-1.75,0.281,-0.1606692600450988,0.0118654846074939
spec-56609-VB035N38V2_sp01-214.dat,-0.35,0.181,0.2264638134236268,0.0144192815696018
spec-56609-VB035N38V1_sp01-236.dat,-1.5,0.167,-1.9009722970847744,0.0106703361161956
spec-57032-HD023750N350938B01_sp13-158.dat,-1.668,0.077,-1.7375637116262386,0.0112047756380873
spec-56609-VB035N38V3_sp07-124.dat,-1.633,0.092,-0.8734080214443616,0.0110790341950083
spec-57298-HD023012N385706B01_sp01-205.dat,-1.633,0.092,0.1158881856042201,0.028183710145534
spec-58487-GACII032N37B1_sp06-095.dat,-999.0,-999.0,-0.1289614896694924,0.0121796421398922
spec-58019-GACII034N39M1_sp01-248.dat,-999.0,-999.0,-1.9213294552410565,0.0116557197475666
spec-56609-VB035N38V2_sp09-237.dat,-1.664,0.089,-1.6718370432324976,0.0107596513138318
spec-57298-HD023012N385706B01_sp05-124.dat,-1.664,0.089,-1.5291393878524755,0.0099264185113899
spec-58487-GACII032N37B1_sp12-093.dat,-1.0,0.117,0.1981652490713571,0.0223131033435964
spec-56946-HD021313N403027B01_sp06-137.dat,-0.817,0.076,-0.9029175221530528,0.0108825359319844
spec-56609-VB035N38V1_sp11-122.dat,-0.817,0.076,-1.0224466516513813,0.0105029812350028
spec-56946-HD021313N403027B01_sp08-080.dat,-0.267,0.076,-0.6556474352721935,0.0138862864011489
spec-56580-HD022250N412346V01_sp06-246.dat,-2.55,0.076,-2.7839221458713563,0.0118157068926033
spec-56946-HD021313N403027B01_sp13-049.dat,-0.737,0.086,-0.951450872222242,0.0107888531441749
spec-56257-VB031N41V1_sp03-010.dat,-1.106,0.141,-1.040558560666845,0.0099218107103907
spec-58460-HD015453N404207B02_sp09-142.dat,-1.106,0.141,-0.8661261252875472,0.0092908562254243
spec-56218-EG034047S021957B01_sp15-135.dat,-0.86,0.109,-1.0509168416011532,0.0107203939673481
spec-57336-EG034838N001340M01_sp02-032.dat,-0.86,0.109,-1.0869791929619852,0.009402468282142
spec-56218-EG034047S021957M01_sp15-135.dat,-0.86,0.109,-0.5210274811464968,0.0105123106399026
spec-56218-EG034047S021957B01_sp01-134.dat,-1.272,0.098,-1.7621600758110405,0.0122102861701193
spec-56218-EG034047S021957M01_sp01-140.dat,-1.272,0.098,-1.7459151514671816,0.0118113723349883
spec-56218-EG034047S021957M01_sp07-167.dat,-1.391,0.144,-0.4652368771259279,0.0117379816815324
spec-56560-EG031354S063952B01_sp14-169.dat,-999.0,-999.0,-1.5439335774281484,0.0106680457460793
spec-57369-EG032649N000134B01_sp06-043.dat,-1.617,0.076,-1.9583382847509376,0.0102740932243461
spec-57289-EG030712S014809B01_sp12-239.dat,-1.881,0.055,-1.8650307318354544,0.0100054647236653
spec-58138-S82048N00B1_sp04-024.dat,-1.881,0.055,-1.9828691542068388,0.0111705569657147
spec-58462-EG032649N000134V01_sp09-183.dat,-2.05,0.131,-2.585557767051848,0.0091905489070196
spec-57003-EG033855N024548B01_sp02-249.dat,-1.858,0.068,-1.9912643891204187,0.0104598380855017
spec-57369-EG032649N000134B01_sp09-070.dat,-1.65,0.076,-1.6891972373843769,0.0109307619593756
spec-58138-S82048N00B1_sp09-087.dat,-1.45,0.263,-1.8979748234530065,0.0108763357071523
spec-56979-EG031921N032212M01_sp08-206.dat,-1.3,0.186,-1.5309961844605229,0.0105044738947561
spec-57369-EG032649N000134M01_sp16-029.dat,-1.3,0.186,-1320.001093339772,-999.0
spec-57042-EG030739N012421B01_sp12-154.dat,-1.3,0.076,-1.403035065005518,0.0101737671782899
spec-55892-F9204_sp06-146.dat,-1.275,0.093,-1.512485180485192,0.009954160754273
spec-55886-F8606_sp10-165.dat,-1.275,0.093,-1.3449762753652863,0.0097361404616793
spec-55919-F5591903_sp10-165.dat,-1.275,0.093,-1.532933634513085,0.0100292202671991
spec-57017-EG030152N052010M01_sp06-148.dat,-2.205,0.116,-0.9397355343537834,0.0123679487789351
spec-57410-EG031110N071026B02_sp07-226.dat,-1.346,0.047,1.7316857585215442,0.0292053843908368
spec-55892-F9204_sp09-223.dat,-2.192,0.07,-1.5611392632812784,0.0099764757747559
spec-57373-EG032843N042125M01_sp15-003.dat,-2.192,0.07,-1.860655975909476,0.01002816298396
spec-56207-EG034015N073506L04_sp02-115.dat,-0.267,0.076,0.1139344552189225,0.0146518059190634
spec-57060-EG034015N073506V01_sp02-115.dat,-0.267,0.076,-0.6348797943640649,0.009880608616139
spec-56994-EG032843N042125V01_sp13-190.dat,-0.267,0.076,-0.4997877666859491,0.0100760329592605
spec-56671-EG031110N071026B01_sp05-078.dat,-1.133,0.103,-1.1354771255114966,0.0100575571650625
spec-57373-EG032843N042125M01_sp11-162.dat,-999.0,-999.0,-0.6762367398939684,0.0112994148666852
spec-56948-EG031956N084159M_sp07-084.dat,-1.273,0.131,-0.4593647914025118,0.0103983031829457
spec-57415-EG031956N084159B01_sp04-030.dat,-999.0,-999.0,-0.4811517333162711,0.011221804131313
spec-56985-EG034015N073506M01_sp11-013.dat,-1.245,0.173,-1.2248801837693115,0.009713695854145
spec-56562-EG034816N110835B01_sp08-180.dat,-999.0,-999.0,-0.5910949621266712,0.0127361187121368
spec-57307-EG030623N131114M01_sp08-045.dat,-1.809,0.063,-1.9798938151889949,0.0116141200699357
spec-56957-GAC058N16M1_sp01-113.dat,-1.567,0.158,-1.629360150238087,0.0112868342045214
spec-57307-EG030623N131114M01_sp11-244.dat,-1.671,0.135,-0.703569273056553,0.011342357083603
spec-57307-EG030623N131114M01_sp11-188.dat,-1.2,0.263,-0.975141979227084,0.0093046356436138
spec-57377-EG032942N164544V01_sp05-225.dat,-0.467,0.076,-0.915252386883463,0.0139046831354702
spec-57377-EG032942N164544V01_sp16-216.dat,-1.233,0.076,-1.667140748222864,0.0100473439295986
spec-57368-EG032023N195221V01_sp08-203.dat,-1.233,0.076,-1.900524326275073,0.0109808963656093
spec-57697-GAC052N20B1_sp02-214.dat,-1.233,0.076,-0.9591673497997616,0.0091804167334806
spec-57384-GAC052N20B1_sp02-214.dat,-1.233,0.076,-1.6901140514741495,0.0109171350641936
spec-57417-KP034218N194200B01_sp10-102.dat,-1.34,0.09,-1.6917339456812917,0.0110362241160283
spec-58490-KII034218N194200B01_sp10-144.dat,-1.34,0.09,-1.6011767448859966,0.0114718725117663
spec-57421-GAC055N19B1_sp04-225.dat,-1.781,0.121,2.112667592007455,0.0409520835808776
spec-58490-KII034218N194200B01_sp09-206.dat,-1.781,0.121,-1.592712102029158,0.0102186516096905
spec-56930-GAC055N19B1_sp04-225.dat,-1.781,0.121,-0.2839511916792533,0.0133668708331778
spec-58490-KII034218N194200B01_sp13-226.dat,-2.2,0.093,-2.341464846973861,0.0096822733460871
spec-56930-GAC055N19B1_sp09-194.dat,-2.2,0.093,-2.297657083242671,0.0090653686461451
spec-57417-KP034218N194200V01_sp13-226.dat,-2.2,0.093,-1.056373706278372,0.0093527340635313
spec-58490-KII034218N194200B01_sp13-007.dat,-999.0,-999.0,-1.4966375770402305,0.0102610779770701
spec-56930-GAC055N19B1_sp13-143.dat,-999.0,-999.0,-1.220785460368774,0.0095354715892176
spec-57421-GAC055N19B1_sp13-143.dat,-999.0,-999.0,-1.6909149094136593,0.0106916591117299
spec-58490-KII034218N194200V01_sp13-020.dat,-1.05,0.093,-1.6250320594162386,0.0108676546472197
spec-56930-GAC055N19B1_sp13-125.dat,-1.05,0.093,-1.1164739709135028,0.0110179729062939
spec-58490-KII034218N194200B01_sp13-020.dat,-1.05,0.093,-1.7596170757426504,0.0101170945070594
spec-57012-GAC055N19M1_sp09-118.dat,-999.0,-999.0,-0.7401616393864467,0.0094468117688595
spec-57279-GAC052N20M1_sp14-014.dat,-999.0,-999.0,1.648132018127119,0.0737328516879157
spec-57279-GAC052N20M1_sp09-083.dat,-1.851,0.105,-2.069207140598717,0.0101699749855611
spec-57419-GAC052N20B2_sp12-083.dat,-1.584,0.077,-1.8490394451748384,0.0103027435574182
spec-57384-GAC052N20B1_sp12-083.dat,-1.584,0.077,0.3198664888041302,0.0172639670632802
spec-57727-GAC052N20B2_sp12-083.dat,-1.584,0.077,0.9355905836376356,0.0211233844251383
spec-58099-KII035052N235741B01_sp08-026.dat,-1.601,0.186,-1.769234392294134,0.0109338463999996
spec-58135-KII034215N224711V01_sp12-012.dat,-1.983,0.076,-0.6775508524819744,0.0150766984222874
spec-57662-KP034215N224711V01_sp12-012.dat,-1.983,0.076,-2.1708585372595266,0.0109590387262115
spec-56600-GAC049N27M1_sp02-075.dat,-1.697,0.131,-1.7436193143150156,0.0100970159114839
spec-56225-GAC051N24B1_sp15-113.dat,-1.899,0.118,-1.9083602564060864,0.0183760882043534
spec-56322-GAC058N25B1_sp03-108.dat,-1.455,0.168,-0.8403529167141068,0.0094586066777721
spec-56331-GAC054N25B1_sp06-145.dat,-1.455,0.168,1.147860883745839,0.0245033569912243
spec-57703-KP035052N235741B01_sp16-165.dat,-1.455,0.168,-1.8294545686212176,0.0112295646966517
spec-56600-GAC049N27M1_sp10-217.dat,-1.371,0.173,-1.01324063555018,0.0107209569626838
spec-56983-GAC060N28M1_sp02-246.dat,-1.535,0.088,-1.7801874634194204,0.0106611408312576
spec-56976-HD025615N290950V01_sp07-225.dat,-1.8,0.09,-2.099632164512792,0.009538020700383
spec-57005-GAC060N28B1_sp04-184.dat,-999.0,-999.0,-1.0708111789349202,0.013578307002752
spec-56983-GAC060N28M1_sp14-035.dat,-1.448,0.143,-1.4625099778164086,0.0106327562953254
spec-57034-GAC050N29M1_sp06-062.dat,-1.273,0.151,-0.389599646262887,0.010179388274046
spec-55952-GAC_052N30_M1_sp01-136.dat,-1.273,0.151,1.3348386552034197,0.0250456661678577
spec-58403-GAC052N30M1_sp01-140.dat,-1.273,0.151,-1.5819653530477482,0.0101110996282483
spec-57690-GAC058N31B1_sp01-090.dat,-1.682,0.082,-1.431324458932084,0.0107004342316967
spec-57005-GAC060N28B1_sp14-213.dat,-1.682,0.082,-1.488404817822407,0.0105294441001905
spec-56619-GAC058N31B1_sp01-090.dat,-1.682,0.082,-1.6081646604279838,0.0100535019098612
spec-55863-GAC_060N28_B1_sp14-213.dat,-1.682,0.082,-0.9289051306267052,0.0106796952877003
spec-56630-GAC055N28M1_sp04-213.dat,-1.435,0.164,-1.0009487037705205,0.0093324210552299
spec-57030-GAC053N32B1_sp01-017.dat,-1.687,0.087,-1.7101308235205708,0.0110765385383006
spec-56633-GAC053N32M1_sp07-082.dat,-0.971,0.137,-0.3985759126924159,0.0110927477655096
spec-56630-GAC055N28M1_sp11-059.dat,-0.971,0.137,-0.6962787733164195,0.0105911218800354
spec-57719-GAC058N31M1_sp10-085.dat,-0.971,0.137,0.5342055413417348,0.0199007326952051
spec-56967-HD032218N312451V01_sp03-205.dat,-0.937,0.081,-0.8640292634614917,0.0110704460992511
spec-57690-GAC058N31B1_sp11-042.dat,-1.175,0.093,-1.499785903773516,0.0114262334867357
spec-56619-GAC058N31B1_sp11-042.dat,-1.175,0.093,-1.6854706023761588,0.011487366853594
spec-56618-GAC057N34B1_sp07-113.dat,-1.175,0.093,-1.5198558287037307,0.0099868770093816
spec-56680-GAC057N34B2_sp08-023.dat,-0.655,0.092,0.5969563933294517,0.0299826126026122
