5947570591534602240,S Ara,RRab,DuPont,6420,70,2.06,0.059999942779541016,2.75,0.059999943,-1.36499977111816406,0.125,125,-1.36299991607666016,0.116,34 
5947570591534602240,S Ara,RRab,DuPont,6050,100,1.88,0.089999914169311523,2.80,0.069999930,-1.43100023269653320,0.150,121,-1.43100023269653320,0.137,34 
6589892159047076096,SS Gru,RRab,UVES,6810,560,1.95,0.159999966621398926,2.54,0.109999895,-2.37400007247924805,0.099,20,-2.37500000000000000,0.133,10 
5032510629236996608,SSS J005236.6-290129,RRab,XShooter,6290,300,2.05,0.170000016689300537,3.11,0.260000000,-1.88500022888183594,0.211,30,-1.88399982452392578,0.155,13 
5026371849661393664,SSS J010345.7-342529,RRab,XShooter,6450,250,1.99,0.185000061988830566,3.48,0.290000200,-1.56300020217895508,0.198,39,-1.56199979782104492,0.224,20 
5014374081858244608,SSS J012337.7-342459,RRab,XShooter,5910,180,1.47,0.145000040531158447,3.69,0.370000120,-1.85900020599365234,0.167,32,-1.85900020599365234,0.148,17 
5017575447402248448,SSS J015824.3-340523,RRab,XShooter,5960,180,1.77,0.170000016689300537,3.77,0.460000280,-1.63899993896484375,0.208,45,-1.63800001144409180,0.187,17 
5021251939406192128,SSS J020037.6-290227,RRab,XShooter,6270,300,2.19,0.174999952316284180,4.67,1.339999700,-1.81300020217895508,0.157,14,-1.81500005722045898,0.144,12 
5058670205589426432,SSS J030534.6-311607,RRab,DuPont,6320,220,2.06,0.160000085830688477,2.96,0.200000050,-1.44899988174438477,0.179,47,-1.44899988174438477,0.205,16 
5058670205589426432,SSS J030534.6-311607,RRab,DuPont,6590,210,2.71,0.119999885559082045,4.25,0.550000200,-1.39400005340576172,0.158,40,-1.39400005340576172,0.119,12 
4854226777298797952,SSS J031839.0-375351,RRab,XShooter,6140,170,2.01,0.104999959468841567,4.02,0.390000100,-1.60099983215332031,0.143,38,-1.60200023651123047,0.107,16 
4842417330925892608,SSS J040329.5-405339,RRab,XShooter,6100,170,1.88,0.164999961853027344,3.99,0.419999840,-1.59000015258789062,0.158,40,-1.59000015258789062,0.164,12 
4870497075488741888,SSS J041604.6-334105,RRab,XShooter,6360,640,2.86,0.164999961853027344,3.67,0.450000050,-2.48500013351440430,0.184,12,-2.48699998855590820,0.014,2 
2973954279102006656,SSS J044721.7-212949,RRab,XShooter,6410,240,2.18,0.164999961853027344,4.11,1.609999900,-1.66200017929077148,0.190,26,-1.66300010681152344,0.166,18 
6309626679485732608,SSS J144744.3-162313,RRab,UVES,7370,310,3.86,0.259999990463256836,3.71,0.220000030,-2.09600019454956055,0.098,22,-2.09700012207031250,0.213,7 
6677541412082758144,SSS J205126.3-413741,RRc,XShooter,6140,440,2.56,0.335000038146972656,2.74,0.269999980,-2.40000009536743164,0.232,17,-2.40000009536743164,0.269,3 
6484572104886495872,SSS J205216.8-440705,RRab,XShooter,6890,430,2.45,0.179999947547912598,3.47,0.510000000,-1.46400022506713867,0.241,28,-1.46600008010864258,0.135,15 
6625215584995450624,SSS J221555.8-252237,RRab,DuPont,6000,140,1.51,0.109999895095825195,2.67,0.110000130,-1.74399995803833008,0.162,73,-1.74300003051757812,0.153,26 
6625215584995450624,SSS J221555.8-252237,RRab,DuPont,6780,0,2.08,0.120000123977661119,3.13,0.140000100,-1.47700023651123047,0.146,49,-1.47499990463256836,0.130,21 
2383252342956243328,SSS J230643.3-250626,RRab,XShooter,6190,210,2.09,0.199999988079071045,4.02,0.430000070,-1.45900011062622070,0.211,43,-1.45900011062622070,0.253,18 
6539269990871163392,SSS J230755.2-472541,RRab,XShooter,7400,510,3.17,0.335000038146972656,3.74,0.720000000,-1.78399991989135742,0.119, 9,-1.78299999237060547,0.234,6 
6529664829085975808,SSS J232301.3-444032,RRab,XShooter,5750,130,0.79,0.180000007152557373,3.74,0.300000200,-1.87200021743774414,0.134,39,-1.87200021743774414,0.151,11 
1453674738379109760,ST CVn,RRc,HARPSN,6820,180,2.22,0.099999904632568359,2.99,0.109999895,-1.46000003814697266,0.139,61,-1.45900011062622070,0.122,23 
5165689383172441216,SV Eri,RRab,SALT,5990,130,1.50,0.109999895095825195,3.37,0.220000030,-2.21500015258789062,0.108,45,-2.21799993515014648,0.137,18 
3499611306368945536,SV Hya,RRab,UVES,6650,130,1.73,0.079999983310699463,2.58,0.130000110,-1.81599998474121094,0.097,45,-1.81599998474121094,0.060,10 
3499611306368945536,SV Hya,RRab,UVES,6710,120,2.03,0.064999938011169434,2.33,0.170000080,-1.69700002670288086,0.094,48,-1.69600009918212891,0.053,13 
