realization_spec_file_name,orig_spec_file_name,EW_Hbeta,err_EW_Hbeta_from_robo,EW_Hdelta,err_EW_Hdelta_from_robo,EW_Hgamma,err_EW_Hgamma_from_robo,EW_Heps,err_EW_Heps_from_robo,EW_CaIIK,err_EW_CaIIK_from_robo,EW_Balmer,err_EW_Balmer_from_robo,err_EW_Balmer_scaled,err_EW_CaIIK_scaled,feh_retrieved,err_feh_retrieved,teff_retrieved,feh_corrected
spec-57798-HD072844N342612V01_sp03-071_noise_ver_000.dat,spec-57798-HD072844N342612V01_sp03-071.dat,7.094041,1.545727,4.881425,1.258931,5.968227,2.099785,9.044787,1.090761,9.886026,1.736849,5.424826,1.2241327857902098,0.4941752643323894,0.51547724382619,-0.4982743636490264,0.0118901955687808,6479.430570772624,-0.1753202416672321
spec-57798-HD072844N342612V01_sp15-079_noise_ver_000.dat,spec-57798-HD072844N342612V01_sp15-079.dat,3.99363,1.312509,4.529389,1.049635,4.947513,1.308278,5.744168,1.014907,2.679449,0.146785,4.738451,0.8386484600994926,0.4781594275527762,0.44941436189835,-2.1616961429323847,0.0087790544343721,6347.12323971582,-2.374041465140056
spec-57798-HD104559N565515V02_sp14-193_noise_ver_000.dat,spec-57798-HD104559N565515V02_sp14-193.dat,4.421721,1.490966,5.476061,1.17161,5.140337,1.506038,6.417627,1.500016,2.811341,0.485717,5.308199,0.9540467034616282,0.4829539141431983,0.46349607477127,-2.0402556421313767,0.0092276237392619,6456.949263762372,-2.2135206580748865
spec-57798-HD104559N565515V02_sp16-193_noise_ver_000.dat,spec-57798-HD104559N565515V02_sp16-193.dat,9.084159,1.630063,10.085242,1.120907,9.621361,1.159691,10.239498,1.251668,1.232902,0.162508,9.8533015,0.806429742465207,0.4768208265034221,0.45006761025348,-2.1068302853074825,0.0108479731021699,7333.074386551818,-2.3015194342839473
spec-57798-HD131344N323149V01_sp01-208_noise_ver_000.dat,spec-57798-HD131344N323149V01_sp01-208.dat,3.866581,1.184858,3.634967,0.833711,3.90418,1.093453,5.316927,1.149097,3.335805,0.352683,3.7695735,0.6875160897626323,0.4718802841113559,0.45796886993273,-2.10072247677771,0.009847363346984,6160.360032801249,-2.293446095092065
spec-57798-HD132901N475049V02_sp14-240_noise_ver_000.dat,spec-57798-HD132901N475049V02_sp14-240.dat,4.220042,1.334006,4.241618,1.272713,4.065838,1.101703,7.345493,1.749781,5.563976,1.338996,4.153728,0.8416572759410448,0.4782844357572781,0.49894752190076,-1.5273468807520638,0.0114190812318289,6234.410597883691,-1.5355546765090375
spec-57799-HD090726N225851B02_sp08-054_noise_ver_000.dat,spec-57799-HD090726N225851B02_sp08-054.dat,13.492124,3.693178,10.354947,6.981096,11.732177,4.237126,13.999987,2.325714,10.046524,4.117332,11.043562,4.083164768322851,0.6129603524105877,0.61437990897692,0.9116754916811888,0.0350456366805056,7562.511924366187,1.6883602208325275
spec-57799-HD090726N225851B02_sp10-102_noise_ver_000.dat,spec-57799-HD090726N225851B02_sp10-102.dat,3.356913,1.044586,3.423493,1.057746,3.555024,1.212038,6.283958,1.191902,5.596323,1.01244,3.4892585,0.804341767217145,0.4767340767485186,0.4853799985364,-1.6296872566509264,0.0121350542374383,6106.325824817001,-1.6708288200302066
spec-57799-HD112135N402551V02_sp15-067_noise_ver_000.dat,spec-57799-HD112135N402551V02_sp15-067.dat,7.231999,1.655725,8.277064,1.593586,7.718757,1.224155,7.653765,1.080541,1.397421,0.256988,7.9979105,1.004747705075881,0.4850604043745762,0.45399300010228,-2.2582013991439625,0.0096288178454742,6975.424659687037,-2.5016027112724077
spec-57799-HD122233N482110V02_sp13-239_noise_ver_000.dat,spec-57799-HD122233N482110V02_sp13-239.dat,13.206545,2.240288,15.448176,3.955335,10.756758,3.466216,16.49464,3.03412,6.294137,2.65742,13.102467,2.6296068299691213,0.5525689301428444,0.5537244925402001,0.4367854153014022,0.0513341546881587,7959.391509796175,1.0606475728697766
spec-57799-HD142816N361149V02_sp04-197_noise_ver_000.dat,spec-57799-HD142816N361149V02_sp04-197.dat,4.09655,1.153019,4.49084,0.926955,5.290273,1.379279,6.352277,1.114665,3.596835,0.40452,4.890556500000001,0.8309115674766478,0.4778379804765382,0.4601225578412,-1.8709791082642049,0.010203282634116,6376.443469537799,-1.9897698858504085
spec-57799-HD144325N263140V02_sp07-217_noise_ver_000.dat,spec-57799-HD144325N263140V02_sp07-217.dat,4.000728,1.28205,5.217848,1.260065,4.498049,1.252899,5.42657,1.263834,1.36613,0.574492,4.8579485,0.8884705550025279,0.480229401574562,0.46718443721652,-2.655069452359651,0.019503186977143,6370.157871357358,-3.02618536516769
spec-57799-HD154653N465910V01_sp08-204_noise_ver_000.dat,spec-57799-HD154653N465910V01_sp08-204.dat,4.043734,1.594972,3.85835,0.994134,4.073042,1.18712,6.679212,1.637349,5.54565,1.152016,3.965696,0.7742022191191394,0.4754818596004308,0.49117900587696,-1.562478339313667,0.0116311073142112,6198.165087669489,-1.5819916563015175
spec-57801-HD140231N313939B02_sp02-110_noise_ver_000.dat,spec-57801-HD140231N313939B02_sp02-110.dat,7.161062,1.825991,8.610711,1.919441,7.981798,2.027157,9.527583,1.553577,2.177913,0.571883,8.2962545,1.395852719230256,0.5013097656402025,0.46707604028473,-1.8169986444395716,0.0105269075191729,7032.9341819989095,-1.918418174010215
spec-57801-HD140231N313939B02_sp03-048_noise_ver_000.dat,spec-57801-HD140231N313939B02_sp03-048.dat,8.604941,4.617301,8.009002,1.545566,10.301989,2.644051,8.657071,1.748071,3.227749,0.491891,9.1554955,1.53132132086615,0.5069381216276354,0.46375258786321,-1.262044533324277,0.0107962150685427,7198.563587855153,-1.1848763884214866
spec-57801-HD140231N313939B02_sp10-108_noise_ver_000.dat,spec-57801-HD140231N313939B02_sp10-108.dat,8.462231,1.873074,8.748303,1.120098,8.797842,1.721176,9.767379,1.325333,2.241176,0.425672,8.7730725,1.026774847834227,0.4859755729031714,0.46100136654232,-1.7133125608071582,0.0108169625679117,7124.846790966081,-1.781365265661508
spec-57801-HD140231N313939V02_sp02-142_noise_ver_000.dat,spec-57801-HD140231N313939V02_sp02-142.dat,6.642448,1.937977,7.798375,1.553758,7.735194,1.614128,8.962505,1.838813,3.031821,0.414792,7.7667845,1.1202201929696678,0.4898579756255706,0.46054933180952,-1.572649508122113,0.010333180711231,6930.872244173892,-1.5954359703084497
spec-57802-HD101916N544331B01_sp08-141_noise_ver_000.dat,spec-57802-HD101916N544331B01_sp08-141.dat,10.173645,2.328207,10.331287,2.655431,7.476177,4.259499,11.872386,1.889563,2.760673,1.088378,8.903732,2.5097134062857656,0.5475876809021106,0.48853501816318,-1.478174689384201,0.0108138839867716,7150.033037146692,-1.4705585690204326
spec-57805-HD101242N281431M02_sp06-108_noise_ver_000.dat,spec-57805-HD101242N281431M02_sp06-108.dat,6.379757,2.382452,10.899985,4.327635,8.107583,2.924926,9.54097,3.151083,6.589219,10.717787,9.503784,2.611686083677602,0.5518243713412393,0.8886110590029699,-0.2294049177180145,0.01516641220745,7265.700534673987,0.18007305934304108
spec-57805-HD110344N254628B01_sp07-058_noise_ver_000.dat,spec-57805-HD110344N254628B01_sp07-058.dat,6.359778,2.943026,13.432359,29.809917,4.289777,3.477078,9.995912,11.469966,23.868058,21.150108,8.861068,15.006008987776973,1.066775147277956,1.32204593360948,2.354269095757231,0.0506566135748724,7141.809019704029,3.5951893928628826
spec-57811-HD092331N251058B01_sp04-009_noise_ver_000.dat,spec-57811-HD092331N251058B01_sp04-009.dat,3.446962,1.055375,4.023471,0.935944,4.462513,1.007203,5.41495,0.978923,0.066544,0.19865,4.242992,0.687468009136607,0.4718782864906815,0.4515692131315,-999.0,-999.0,-999.0,-1320.001093339772
spec-57811-HD092331N251058B01_sp11-154_noise_ver_000.dat,spec-57811-HD092331N251058B01_sp11-154.dat,5.035181,1.698919,5.521224,1.551218,5.82466,1.877362,7.390104,1.756128,4.946564,0.949934,5.672942,1.217658137837546,0.4939062601267592,0.48278304237754,-1.3989640254816564,0.0098927006840489,6527.2580204211245,-1.3658574222535973
spec-57811-HD092331N251058B01_sp16-061_noise_ver_000.dat,spec-57811-HD092331N251058B01_sp16-061.dat,8.103601,1.923751,9.498046,1.363037,9.732054,1.448423,9.91403,1.333276,1.563013,0.277131,9.61505,0.9944595328994036,0.4846329584958267,0.45482988756761,-1.9275615962099808,0.0109820849353769,7287.148442155125,-2.0645609693102336
spec-57811-HD102408N334306M02_sp01-092_noise_ver_000.dat,spec-57811-HD102408N334306M02_sp01-092.dat,8.25075,1.917985,9.095,1.5769,8.99841,1.595117,9.543221,1.396819,1.828737,0.545485,9.046705,1.1214958597436953,0.4899109761484878,0.46597927439535,-1.865862974890519,0.0108087200799221,7177.592863834996,-1.9830073490296587
spec-57811-HD102408N334306M02_sp08-110_noise_ver_000.dat,spec-57811-HD102408N334306M02_sp08-110.dat,4.272525,1.473127,6.236968,1.531239,4.612748,1.644616,6.422548,1.350264,4.35592,1.416808,5.424858,1.1235495830822289,0.4899963028286881,0.50218040118648,-1.5864934638192203,0.0102850431679051,6479.436739171231,-1.6137349968013943
spec-57811-HD133738N334417M02_sp09-099_noise_ver_000.dat,spec-57811-HD133738N334417M02_sp09-099.dat,5.304996,1.726741,4.551767,1.193988,4.947703,1.846376,7.18715,1.946041,5.438786,1.641174,4.749734999999999,1.09939889002127,0.4889929064973696,0.51150220494194,-1.4515936994032208,0.0107078614691495,6349.298371274582,-1.4354236516230672
spec-57811-HD133738N334417M02_sp13-228_noise_ver_000.dat,spec-57811-HD133738N334417M02_sp13-228.dat,7.079909,2.359207,9.002147,1.609965,7.962153,2.258241,10.23047,1.465222,2.342961,0.58586,8.48215,1.3866902786226274,0.5009290908799207,0.4676567470366,-1.7162233026473095,0.0106863121715259,7068.767855224872,-1.7852127022766204
spec-57811-HD133738N334417M02_sp14-077_noise_ver_000.dat,spec-57811-HD133738N334417M02_sp14-077.dat,6.049349,1.453443,7.759522,1.438545,6.014994,1.748013,8.06514,1.396912,1.320299,0.237815,6.887257999999999,1.1319188536721614,0.4903440235083619,0.45319641352765,-2.4550421459251286,0.0107193563288464,6761.332555507009,-2.761788031064511
spec-57811-HD160042N313405M02_sp13-105_noise_ver_000.dat,spec-57811-HD160042N313405M02_sp13-105.dat,9.715702,2.19795,12.843676,2.081591,11.980082,1.82385,6.080607,22.192086,3.230835,20.361158,12.411879,1.383785560860226,0.5008084076705837,1.2892671833849798,-0.7516877690188766,0.017224849582913,7826.27207051028,-0.5102836524140004
spec-57811-HD160042N313405M02_sp15-194_noise_ver_000.dat,spec-57811-HD160042N313405M02_sp15-194.dat,5.853814,1.640665,6.627995,1.215898,6.791089,1.684122,7.937615,1.319044,3.097771,0.468448,6.709542000000001,1.0385897719128567,0.4864664512164928,0.46277859427488,-1.7290732448674857,0.0100657329187063,6727.07558279371,-1.8021978355914396
spec-57812-HD090744N104005V01_sp11-033_noise_ver_000.dat,spec-57812-HD090744N104005V01_sp11-033.dat,10.053075,1.875096,11.396728,1.915125,10.278624,1.532224,12.59105,1.831767,1.67005,0.485529,10.837676,1.2263170625699742,0.4942660151568841,0.46348826387699,-1.700504114254214,0.0120333969500834,7522.824833254242,-1.7644349815769695
spec-57813-HD073039N415325V01_sp05-071_noise_ver_000.dat,spec-57813-HD073039N415325V01_sp05-071.dat,11.705764,3.017113,13.137486,3.224751,10.738244,2.186097,11.051205,1.706174,3.924506,0.366538,11.937865,1.9479501472965115,0.5242479286342738,0.45854450791278,-0.5444787999362046,0.0161670033826899,7734.8999674710385,-0.23639355208582263
spec-57813-HD073039N415325V01_sp13-208_noise_ver_000.dat,spec-57813-HD073039N415325V01_sp13-208.dat,9.974514,1.899665,9.897295,1.893464,9.374519,1.685437,19.2198,7.146989,5.815094,0.962268,9.635907,1.267468323101706,0.4959757393350867,0.48329548689908,-0.3946055559951911,0.0138250279747268,7291.168888709635,-0.03829016881414543
spec-57813-HD103827N055449M01_sp16-152_noise_ver_000.dat,spec-57813-HD103827N055449M01_sp16-152.dat,5.943794,2.998263,15.44924,7.281113,4.010103,2.572669,5.980837,3.333473,8.015755,3.564441,9.7296715,3.8611278242998512,0.6037353146658114,0.59140877520371,0.1497389136265986,0.0193051193696582,7309.243164058935,0.6812277268533764
spec-57814-HD101330N091109B01_sp16-242_noise_ver_000.dat,spec-57814-HD101330N091109B01_sp16-242.dat,3.714371,1.53811,4.155235,1.246488,3.904312,1.165516,7.524859,2.841653,7.595283,7.186909,4.0297735,0.8532525828264453,0.478766189566991,0.74191257616479,-1.1654924791851804,0.0116018125856268,6210.516823973685,-1.057253284498326
spec-57814-HD101330N091109M01_sp10-020_noise_ver_000.dat,spec-57814-HD101330N091109M01_sp10-020.dat,7.124891,5.549038,12.392958,6.315865,8.9778,5.314269,12.101026,6.027819,5.750703,4.843126,10.685379,4.127093580917023,0.6147854764053696,0.6445346972910599,-0.1933611563946304,0.0165035241689335,7493.46768942185,0.22771592658363743
spec-57814-HD101330N091109M01_sp14-147_noise_ver_000.dat,spec-57814-HD101330N091109M01_sp14-147.dat,9.134408,2.05058,11.954571,2.564322,9.087709,1.798006,10.528737,2.156875,1.8853,0.978259,10.52114,1.5659320623609445,0.5083761048338495,0.48395986993329,-1.6223163591646972,0.0116427592226126,7461.808576334341,-1.6610859220227052
spec-57814-HD134613N305349M02_sp08-097_noise_ver_000.dat,spec-57814-HD134613N305349M02_sp08-097.dat,4.450632,1.432095,4.905487,1.114634,4.59716,1.26782,6.947009,1.639645,4.481499,0.993421,4.7513235,0.8440640536055305,0.4783844308950056,0.48458981024751,-1.668041803073284,0.0107374507965046,6349.6045744366775,-1.7215260973448294
spec-57814-HD165204N145827B01_sp11-114_noise_ver_000.dat,spec-57814-HD165204N145827B01_sp11-114.dat,4.353754,2.164546,6.680654,1.236366,4.943163,1.547201,7.469663,1.873269,3.881339,0.913372,5.8119085,0.9902565097434352,0.4844583341898285,0.48126398962932,-1.6453634091877474,0.0101459032897373,6554.045544327598,-1.6915496556681497
spec-57814-HD165204N145827B01_sp16-099_noise_ver_000.dat,spec-57814-HD165204N145827B01_sp16-099.dat,3.743159,1.435297,3.835288,1.01898,3.952193,2.719781,6.542704,1.333417,5.25882,0.910637,3.8937405,1.4521991020828549,0.503650806275958,0.48115035773647,-1.6336201813008433,0.0116295279978373,6184.294768733254,-1.6760273842222766
spec-57815-HD092731N424551M01_sp06-143_noise_ver_000.dat,spec-57815-HD092731N424551M01_sp06-143.dat,5.19812,1.62963,5.815745,1.285046,5.728591,1.323353,7.424388,1.467645,3.102734,0.381278,5.772168,0.9223077556766234,0.4816352462405009,0.45915691526218,-1.8784365078071863,0.009844374630851,6546.385067926413,-1.9996271228129627
spec-57815-HD114047N212109M01_sp06-081_noise_ver_000.dat,spec-57815-HD114047N212109M01_sp06-081.dat,11.313887,2.3785,12.119456,2.140703,11.710128,1.986534,13.407863,2.123119,2.153013,0.629537,11.914791999999998,1.460216308236985,0.5039838996253776,0.46947140889547,-1.3095157816152998,0.0136898936461875,7730.452359313,-1.247624178802822
spec-57815-HD114047N212109M01_sp15-004_noise_ver_000.dat,spec-57815-HD114047N212109M01_sp15-004.dat,7.123616,2.381418,7.998003,2.031718,8.026919,2.220087,9.920736,2.139764,3.392744,2.352182,8.012461,1.5047146173853865,0.505832684670042,0.54104267473042,-1.408020490990138,0.0102883314235981,6978.2294498098445,-1.3778283145258667
spec-57815-HD114047N212109M01_sp16-161_noise_ver_000.dat,spec-57815-HD114047N212109M01_sp16-161.dat,4.814325,2.064432,4.747184,1.428857,4.611842,1.842511,6.678486,1.038769,5.876755,1.272743,4.679513,1.1658129257700396,0.4917522310289748,0.49619488797133,-1.3718465168764442,0.0107063505960345,6335.762206056631,-1.3300133312115319
spec-57815-HD135310N283853M01_sp11-126_noise_ver_000.dat,spec-57815-HD135310N283853M01_sp11-126.dat,4.889969,1.347921,4.975943,1.049861,5.483598,1.562158,6.762275,1.043036,3.876813,0.641661,5.2297705,0.941082586211885,0.4824152899449469,0.46997512848191,-1.742520028001532,0.0103386333907988,6441.831193445433,-1.8199718769274869
spec-57815-HD135310N283853M01_sp15-050_noise_ver_000.dat,spec-57815-HD135310N283853M01_sp15-050.dat,5.659367,1.786647,6.784338,1.322495,6.290531,1.614657,7.488955,1.164014,3.194817,0.355084,6.5374345,1.04356483419503,0.4866731516713995,0.45806862502404,-1.7263179575385652,0.0100516286545324,6693.8997183175,-1.7985558797133137
spec-57815-HD160238N263643M02_sp10-137_noise_ver_000.dat,spec-57815-HD160238N263643M02_sp10-137.dat,7.616922,1.703971,8.52719,1.428493,8.584173,1.416224,9.188176,1.327736,2.476915,0.352042,8.555681499999999,1.00576869473366,0.4851028237483947,0.45794223810702,-1.6486884266389878,0.01072793906471,7082.941967792496,-1.6959446843551071
spec-57816-HD115813N032855M01_sp04-104_noise_ver_000.dat,spec-57816-HD115813N032855M01_sp04-104.dat,4.204709,1.703419,4.714005,1.29925,4.3765,1.596678,8.510419,2.500089,5.25027,1.754285,4.5452525,1.029251086735399,0.4860784539684325,0.51620166272335,-1.5275098287828883,0.0109685044131596,6309.881822270287,-1.5357700622266943
spec-57816-HD140655N282616M02_sp07-043_noise_ver_000.dat,spec-57816-HD140655N282616M02_sp07-043.dat,4.905408,1.786671,6.619524,3.025295,4.131911,2.412517,6.907762,3.731386,4.320451,3.74362,5.3757175,1.934725310755638,0.5236984722508108,0.5988531806622,-1.6037384284835603,0.0103212446850462,6469.964295679267,-1.6365294980383918
spec-57821-HD133100N262324B01_sp03-099_noise_ver_000.dat,spec-57821-HD133100N262324B01_sp03-099.dat,4.392626,2.104373,7.795916,1.75819,6.769107,2.076462,10.127112,2.399923,4.395603,2.630972,7.2825115,1.3604159762315349,0.4998374642934442,0.55262564928532,-1.242295840977555,0.0096558109281532,6837.522591093766,-1.158772444407191
spec-57821-HD133100N262324B01_sp10-006_noise_ver_000.dat,spec-57821-HD133100N262324B01_sp10-006.dat,10.740328,2.267247,10.177093,1.68221,10.915616,2.585221,11.15976,2.614921,3.505495,1.117143,10.5463545,1.5421736367008905,0.5073890061578393,0.48973012653533,-0.9221188476082902,0.0112408271412557,7466.668985292901,-0.7355605090121815
spec-57821-HD133100N262324B01_sp13-115_noise_ver_000.dat,spec-57821-HD133100N262324B01_sp13-115.dat,8.377619,2.16406,10.074861,2.491665,10.88949,2.515748,11.199655,1.762052,2.211382,0.94793,10.4821755,1.7704083195501117,0.5168715432789276,0.4826997815683,-1.4641505032974471,0.0114156937568632,7454.297683599375,-1.4520213128807646
spec-57821-HD153447N440403B01_sp07-183_noise_ver_000.dat,spec-57821-HD153447N440403B01_sp07-183.dat,7.931769,2.325181,10.009656,1.356134,8.623766,1.592279,10.404187,1.614334,1.218523,0.3881,9.316711,1.0457595134395146,0.4867643346903207,0.459440351011,-2.189734830224592,0.0106160342192483,7229.639883655536,-2.4111031758832286
spec-57821-KP114225N022143B01_sp05-149_noise_ver_000.dat,spec-57821-KP114225N022143B01_sp05-149.dat,3.63809,1.078919,4.281076,0.947364,3.856085,1.14184,5.968294,1.410501,4.825531,1.177261,4.0685805,0.7418384483996499,0.4741372319855793,0.49222786771791,-1.6988416162888544,0.0113191084274843,6217.997356621758,-1.76223748145647
spec-57822-HD113856N401506B01_sp15-226_noise_ver_000.dat,spec-57822-HD113856N401506B01_sp15-226.dat,4.05751,1.370272,4.307333,1.405841,4.206378,1.321378,5.502141,1.263088,4.462634,0.825433,4.2568555,0.9646798349925482,0.4833956921551842,0.47761036073523,-1.75153489222181,0.0110198426686845,6254.289708112881,-1.831887780359021
spec-57822-HD131404S024825B01_sp08-243_noise_ver_000.dat,spec-57822-HD131404S024825B01_sp08-243.dat,4.819338,1.366135,7.13224,1.662938,5.85281,1.469719,6.594857,2.349098,1.609365,0.523155,6.4925250000000005,1.1096662483383235,0.4894194876162493,0.46505152296305,-2.348638165706845,0.0085104403036,6685.2428527788425,-2.621142590153718
spec-57822-HD131404S024825B01_sp12-247_noise_ver_000.dat,spec-57822-HD131404S024825B01_sp12-247.dat,9.436327,2.104825,9.134719,1.720259,8.950169,1.802913,10.008088,2.022291,2.783133,0.901587,9.042444,1.2459721418083551,0.4950826308270757,0.48077435458097,-1.4461713872454227,0.0108543318425076,7176.771503007994,-1.4282564057867275
spec-57822-HD161245S014318B02_sp15-049_noise_ver_000.dat,spec-57822-HD161245S014318B02_sp15-049.dat,4.563982,1.856649,6.353704,2.261858,3.032628,3.510723,7.33392,2.934089,5.10662,1.134133,4.693166,2.088131796301002,0.5300720990617747,0.49043601533223,-1.533867264276978,0.0108188946591349,6338.39399187476,-1.5441733598880587
spec-57822-HD161245S014318V01_sp13-055_noise_ver_000.dat,spec-57822-HD161245S014318V01_sp13-055.dat,6.857394,2.093296,8.143238,1.759316,6.655822,1.666837,9.83417,2.312305,4.733517,1.568644,7.39953,1.2117691996028988,0.4936615905843535,0.50848877854764,-1.1295553285278637,0.009611768009648,6860.079364605725,-1.0097513358972776
spec-57827-HD105444N364531V02_sp11-242_noise_ver_000.dat,spec-57827-HD105444N364531V02_sp11-242.dat,8.178588,2.084085,10.136047,2.025597,9.904389,2.31446,10.067017,1.969959,3.118624,0.793903,10.020218,1.5378368166038456,0.5072088229488532,0.47630037405093,-1.1534880525232485,0.011000785262151,7365.249621116514,-1.0413857588918114
spec-57827-HD145553N362548V02_sp11-242_noise_ver_000.dat,spec-57827-HD145553N362548V02_sp11-242.dat,8.723662,1.943713,8.204174,1.906428,8.289612,1.898834,9.401541,1.803157,5.5932,0.920371,8.246893,1.345365961248091,0.4992121766554224,0.48155477925201,-0.7410183164221195,0.0109524660854221,7023.419138004066,-0.49618070380560003
spec-57828-HD121906N401846V02_sp13-052_noise_ver_000.dat,spec-57828-HD121906N401846V02_sp13-052.dat,3.395098,1.053044,3.903933,0.817189,4.054033,1.024544,4.955171,0.903992,2.559046,0.300779,3.978983,0.6552648833977371,0.4705403332426396,0.45581239835449,-2.2954533260451573,0.0092488849059748,6200.726322428552,-2.5508425392661245
spec-57828-HD124433N430735V02_sp09-195_noise_ver_000.dat,spec-57828-HD124433N430735V02_sp09-195.dat,3.730086,1.052713,4.210144,0.998196,4.42071,1.13108,5.512814,1.107515,2.740148,0.423774,4.315427,0.7542773397126551,0.474654034459017,0.46092250974794,-2.198248967954425,0.0089290436296348,6265.580094331775,-2.422357215934466
spec-57828-HD151157N364516V02_sp07-017_noise_ver_000.dat,spec-57828-HD151157N364516V02_sp07-017.dat,7.655406,1.430644,9.12928,2.645598,8.227713,2.382211,9.81994,2.033722,3.788926,1.145711,8.6784965,1.780036377867388,0.5172715632025335,0.49091705008741,-1.159773981243695,0.0105308499054875,7106.616088883359,-1.049694538456329
spec-57828-HD162945N351206V01_sp05-116_noise_ver_000.dat,spec-57828-HD162945N351206V01_sp05-116.dat,4.529097,1.342654,3.896903,1.119555,4.329141,1.23749,7.070656,1.409993,4.698996,1.285691,4.113022,0.8343837393737069,0.4779822398787186,0.49673284254121,-1.720013036301935,0.0112289985929663,6226.564009330788,-1.7902219957231233
spec-57829-HD085216N080346V01_sp12-074_noise_ver_000.dat,spec-57829-HD085216N080346V01_sp12-074.dat,6.714192,1.631968,6.120714,1.299076,6.455851,1.644246,8.730228,1.287117,5.43238,1.023562,6.2882825,1.0477527573683594,0.486847148613738,0.48584208771822,-1.1708397096036438,0.009267860425044,6645.872566764099,-1.064321286825998
spec-57829-HD085216N080346V01_sp15-071_noise_ver_000.dat,spec-57829-HD085216N080346V01_sp15-071.dat,9.085885,1.736347,9.406361,1.442364,9.569856,1.682744,10.123457,1.614816,2.564649,0.358194,9.4881085,1.1081562703463803,0.4893567520925249,0.45819783715814,-1.4600896237657206,0.0110362877623297,7262.678886787655,-1.4466536171324138
spec-57829-HD124632N240842V02_sp06-218_noise_ver_000.dat,spec-57829-HD124632N240842V02_sp06-218.dat,5.843209,1.896143,6.883026,1.544683,5.404036,1.707038,7.947143,1.898606,3.435199,1.055182,6.143530999999999,1.1510890825575797,0.4911404949506354,0.48715581366042,-1.7174616064485195,0.0100676443007237,6617.969912046971,-1.786849499920331
spec-57829-HD134345N224201V02_sp10-239_noise_ver_000.dat,spec-57829-HD134345N224201V02_sp10-239.dat,4.448164,2.637003,6.864967,3.046266,4.065829,1.335982,8.637401,3.386451,6.490212,1.892528,5.465398,1.6631735062133477,0.5124162252464329,0.52194528749968,-1.100485576839942,0.0095431958476194,6487.251329156359,-0.9713267578417617
spec-57830-HD093848N300911B01_sp07-167_noise_ver_000.dat,spec-57830-HD093848N300911B01_sp07-167.dat,5.107518,1.974422,7.844648,3.647524,5.113288,1.729073,8.974016,2.269558,3.167261,1.544149,6.478968,2.0182990840002506,0.5271707377156745,0.50747107718919,-1.744738489458845,0.0100377984339792,6682.629572156534,-1.8229042530394262
spec-57830-HD093848N300911B01_sp10-157_noise_ver_000.dat,spec-57830-HD093848N300911B01_sp10-157.dat,8.077159,1.809242,6.936093,3.673254,9.160939,1.443026,9.360911,1.715327,2.059514,0.606514,8.048516,1.9732662634064364,0.5252997451582889,0.46851486517734,-1.9087083420611783,0.0102615012952913,6985.179500177724,-2.0396406210589575
spec-57830-HD134427N004207B01_sp03-051_noise_ver_000.dat,spec-57830-HD134427N004207B01_sp03-051.dat,3.36352,2.783227,3.555279,1.954482,4.227257,2.46627,7.638945,2.12211,6.110118,1.350139,3.891268,1.5734109127325897,0.5086868309486838,0.49941048357609,-1.4626766910145996,0.0117934983151796,6183.818163559643,-1.4500732186655334
spec-57831-HD113019N471440V02_sp07-060_noise_ver_000.dat,spec-57831-HD113019N471440V02_sp07-060.dat,4.595563,1.566974,5.472524,1.282543,4.354803,1.417588,6.512045,1.382458,2.678532,0.468163,4.9136635,0.9558337047563504,0.4830281592399605,0.46276675329153,-2.1383347516533444,0.0088078582582177,6380.897631619357,-2.343162233273074
spec-57831-HD142214N292211V03_sp02-146_noise_ver_000.dat,spec-57831-HD142214N292211V03_sp02-146.dat,4.050703,1.471506,5.11038,1.342301,3.894377,1.068708,6.43373,1.637985,2.963055,0.753729,4.5023785,0.8578911300195673,0.4789589087251732,0.47463125241899,-2.106582018978208,0.0092308714537216,6301.617324711766,-2.3011912743103027
spec-57831-HD142214N292211V03_sp02-195_noise_ver_000.dat,spec-57831-HD142214N292211V03_sp02-195.dat,6.249987,1.742356,6.822915,1.534052,6.716059,1.649344,8.264144,1.393175,3.674084,0.402016,6.769487,1.126238337235951,0.4901080133310266,0.46001852337696,-1.5399923795035066,0.0099748021756559,6738.63072824656,-1.5522695751790399
spec-57834-HD102901N294339M02_sp04-045_noise_ver_000.dat,spec-57834-HD102901N294339M02_sp04-045.dat,4.411325,1.446734,5.183688,1.041313,4.858725,1.575992,6.576461,1.522605,3.385771,1.167672,5.0212065,0.9444685738595276,0.4825559686233997,0.49182947056232,-1.909711783356992,0.0099863240255028,6401.627884475072,-2.0409669759865485
spec-57834-HD102901N294339M02_sp11-101_noise_ver_000.dat,spec-57834-HD102901N294339M02_sp11-101.dat,5.686455,2.280439,6.632897,2.95497,4.896703,2.355845,7.468333,5.39445,11.616674,5.27717,5.764799999999999,1.889566971883042,0.521822264746586,0.6625680579127,-0.1509724644550963,0.0154595106161573,6544.964794147172,0.2837455624603891
spec-57839-HD112914S042705M01_sp09-074_noise_ver_000.dat,spec-57839-HD112914S042705M01_sp09-074.dat,3.952616,1.080405,4.526711,1.050572,4.40309,0.97081,6.408906,1.279483,3.822123,0.736591,4.4649005,0.7152226197632455,0.4730314159023157,0.47391921462021,-1.875996445182573,0.0104556162624998,6294.392973368336,-1.9964018329038384
